ad_id,title,link,image_url,scraped_at,location,price,property_type,property_condition,property_age,construction_status,delivery_date,property_standing,area_sqm,total_rooms,bedrooms,bathrooms,floor_level,orientation,floor_material,has_garden,has_terrace,has_garage,has_elevator,has_pool,has_air_conditioning,has_heating,has_equipped_kitchen,has_armored_door,has_concierge,has_double_glazing,has_european_living_room,has_fireplace,has_fridge,has_furniture,has_microwave,has_mountain_view,has_oven,has_parabolic_antenna,has_sea_view,has_security,has_storage_room,has_washing_machine,amenities_entre-seul,amenities_façade_extérieure
8115283,Villa individuelle en vente,https://www.mubawab.tn/fr/a/8115283/villa-individuelle-en-vente,https://www.mubawab-media.com/ad/8/115/283F/h/gallery_79997219.avif,2025-03-30T16:49:25.020219,"Mutuelle Ville, El Menzah",1750000.0,Villa,,,,,,434.0,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8115281,S4 en vente,https://www.mubawab.tn/fr/a/8115281/s4-en-vente,https://www.mubawab-media.com/ad/8/115/281F/h/gallery_79997198.avif,2025-03-30T16:49:27.382474,"El Menzah 4, El Menzah",385000.0,Appartement,,,,,,129.0,,,,,,,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8070442,Ferme de 6.5 Hectare à El Battan,https://www.mubawab.tn/fr/a/8070442/ferme-de-6-5-hectare-%C3%A0-el-battan,https://www.mubawab-media.com/ad/8/070/442F/h/thumb_989116_property_xlarge_79565758.avif,2025-03-30T16:49:28.807584,"Tebourba, Tebourba",1150000.0,Ferme,,,,,,65000.0,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8070408,Duplex de 185 m² à la Nouvelle Medina,https://www.mubawab.tn/fr/a/8070408/duplex-de-185-m%C2%B2-%C3%A0-la-nouvelle-medina,https://www.mubawab-media.com/ad/8/070/408F/h/thumb_926631_property_xlarge_79559730.avif,2025-03-30T16:49:30.583456,"Nouvelle Medina, Nouvelle Medina",270000.0,Maison,,,Bon état,,,185.0,7.0,4.0,2.0,,Nord,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8070755,Un Appartement S2 à Mourouj 6,https://www.mubawab.tn/fr/a/8070755/un-appartement-s2-%C3%A0-mourouj-6,https://www.mubawab-media.com/ad/8/070/755F/h/thumb_981264_property_xlarge_79563042.avif,2025-03-30T16:49:32.942507,"El Mourouj 6, El Mourouj",,Appartement,,,Nouveau,,,,3.0,2.0,2.0,,,,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8074729,Un Appartement S2 de 98 m² à Nouvelle Medina,https://www.mubawab.tn/fr/a/8074729/un-appartement-s2-de-98-m%C2%B2-%C3%A0-nouvelle-medina,https://www.mubawab-media.com/ad/8/074/729F/h/thumb_968056_property_xlarge_79602138.avif,2025-03-30T16:49:37.222378,"Nouvelle Medina, Nouvelle Medina",135000.0,Appartement,,,Bon état,,,98.0,3.0,2.0,1.0,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8081893,Villa 2S6 de 400 m² à Morneg,https://www.mubawab.tn/fr/a/8081893/villa-2s6-de-400-m%C2%B2-%C3%A0-morneg,https://www.mubawab-media.com/ad/8/081/893F/h/thumb_968855_property_xlarge_79671571.avif,2025-03-30T16:49:38.808854,"Ouzra, Mornag",300000.0,Maison,,,Bon état,,,400.0,8.0,6.0,2.0,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8085388,Un Appartement S2 124 m² Direct Promoteur,https://www.mubawab.tn/fr/a/8085388/un-appartement-s2-124-m%C2%B2-direct-promoteur,https://www.mubawab-media.com/ad/8/085/388F/h/thumb_1007043_property_large_79705388.avif,2025-03-30T16:49:40.725262,"Nouvelle Medina, Nouvelle Medina",,Appartement,,,Nouveau,,,124.0,2.0,2.0,1.0,,,,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8030589,S2 Neuf avec terrasse aux jardins de carthage,https://www.mubawab.tn/fr/pa/8030589/s2-neuf-avec-terrasse-aux-jardins-de-carthage,https://www.mubawab-media.com/ad/8/030/589F/h/pers-Sc%C3%A8ne%2029_79164653.avif,2025-03-30T16:49:47.984965,"Les Jardins de Carthage, Le Kram",,Appartement,,Moins d'un an,En cours de construction,,Haut standing,119.0,3.0,2.0,2.0,1.0,,,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7860875,Appartement à vendre à Sahloul. 3 chambres agréables,https://www.mubawab.tn/fr/pa/7860875/appartement-%C3%A0-vendre-%C3%A0-sahloul-3-chambres-agr%C3%A9ables,https://www.mubawab-media.com/ad/7/860/875F/h/WhatsApp%20Image%202025-01-14%20at%2014.28.13_79930996.avif,2025-03-30T16:49:49.353282,"Sahloul, Sousse Ville",,Appartement,,Moins d'un an,En cours de construction,mai 2025,Haut standing,156.0,4.0,3.0,2.0,,,,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0
7731802,Appartement S2 au 1er étage à vendre,https://www.mubawab.tn/fr/pa/7731802/appartement-s2-au-1er-%C3%A9tage-%C3%A0-vendre,https://www.mubawab-media.com/ad/7/731/802F/h/06%20%281%29_51147617.avif,2025-03-30T16:49:51.721906,"Cité el Ghazela, Raoued",375000.0,Appartement,,Moins d'un an,En cours de construction,décembre 2024,Haut standing,136.0,3.0,2.0,1.0,1.0,,Marbre,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0
8035209,Vente d'un bel appartement à Sidi Hassine,https://www.mubawab.tn/fr/pa/8035209/vente-d-un-bel-appartement-%C3%A0-sidi-hassine,https://www.mubawab-media.com/ad/8/035/209F/h/0A9A8273_79204487_79210442.avif,2025-03-30T16:49:53.355977,"Sidi Hassine, Sidi Hassine",127629.0,Appartement,,,Finalisé,novembre 2024,Économique,79.0,3.0,2.0,1.0,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7904284,Jolie DUPLEX S3 avec jardin,https://www.mubawab.tn/fr/pa/7904284/jolie-duplex-s3-avec-jardin,https://www.mubawab-media.com/ad/7/904/284F/h/IMG_2306_79378423.avif,2025-03-30T16:49:57.331502,"Les Jardins de Carthage, Le Kram",883000.0,Appartement,,Moins d'un an,En cours de construction,novembre 2025,Haut standing,221.0,3.0,3.0,3.0,,,Marbre,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0
8100721,Triplex avec piscine à vendre à Ain Zaghouan nord,https://www.mubawab.tn/fr/pa/8100721/triplex-avec-piscine-%C3%A0-vendre-%C3%A0-ain-zaghouan-nord,https://www.mubawab-media.com/ad/8/100/721F/h/triplex_Finale_1%2B_79853953.avif,2025-03-30T16:49:59.776103,"Ain Zaghouan Nord, La Marsa",,Appartement,,,En cours de construction,mars 2026,Haut standing,222.0,6.0,3.0,3.0,,,,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1
8091364,S3 haut standing The Village,https://www.mubawab.tn/fr/pa/8091364/s3-haut-standing-the-village,https://www.mubawab-media.com/ad/8/091/364F/h/salon2_79762887.avif,2025-03-30T16:50:03.530874,"Chotrana 2, La Soukra",,Appartement,,,En cours de construction,,Haut standing,162.0,6.0,3.0,2.0,,,Carrelage,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8044286,Appartement S2 aux Jardin de Carthage,https://www.mubawab.tn/fr/pa/8044286/appartement-s2-aux-jardin-de-carthage,https://www.mubawab-media.com/ad/8/044/286F/h/S%2B2%20-%20A.1.1_79300160.avif,2025-03-30T16:50:05.948181,"Les Jardins de Carthage, Le Kram",,Appartement,,Moins d'un an,En cours de construction,septembre 2026,Haut standing,97.0,3.0,2.0,2.0,1.0,,Marbre,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0
8041569,Appartement S1 aux Jardin de Carthage,https://www.mubawab.tn/fr/pa/8041569/appartement-s1-aux-jardin-de-carthage,https://www.mubawab-media.com/ad/8/041/569F/h/S%2B1%20-%20A.1.7_79273724.avif,2025-03-30T16:50:07.760423,"Les Jardins de Carthage, Le Kram",,Appartement,,Moins d'un an,En cours de construction,septembre 2026,Haut standing,75.0,2.0,1.0,1.0,1.0,,Marbre,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0
8045479,Un Appartement S3 à vendre à Gammarth avec Vue Dégagée,https://www.mubawab.tn/fr/a/8045479/un-appartement-s3-%C3%A0-vendre-%C3%A0-gammarth-avec-vue-d%C3%A9gag%C3%A9e,https://www.mubawab-media.com/ad/8/045/479F/h/thumb_961203_property_xlarge_79311309.avif,2025-03-30T16:50:09.481072,"La Marsa, La Marsa",1050000.0,Appartement,,,,,,220.0,,3.0,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8062639,Penthouse S3 à Vendre à la Marsa,https://www.mubawab.tn/fr/a/8062639/penthouse-s3-%C3%A0-vendre-%C3%A0-la-marsa,https://www.mubawab-media.com/ad/8/062/639F/h/thumb_981256_property_xlarge_79483727.avif,2025-03-30T16:50:11.297402,"La Marsa, La Marsa",1360000.0,Appartement,,,,,,209.0,,3.0,,,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8014510,Appartement s3 à Gammarth,https://www.mubawab.tn/fr/a/8014510/appartement-s3-%C3%A0-gammarth,https://www.mubawab-media.com/ad/8/014/510F/h/thumb_570852_property_xlarge_79009725.avif,2025-03-30T16:50:13.292364,"La Marsa, La Marsa",420000.0,Appartement,,,,,,130.0,,4.0,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8041874,Appartement S3 aux Jardin de Carthage,https://www.mubawab.tn/fr/pa/8041874/appartement-s3-aux-jardin-de-carthage,https://www.mubawab-media.com/ad/8/041/874F/h/S%2B2%20-%20B.2.6_79276607.avif,2025-03-30T16:50:15.790359,"Les Jardins de Carthage, Le Kram",,Appartement,,Moins d'un an,En cours de construction,septembre 2026,Haut standing,182.0,4.0,3.0,3.0,2.0,,Marbre,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1
7958396,Vend appartement à Zone Touristique Mahdia,https://www.mubawab.tn/fr/pa/7958396/vend-appartement-%C3%A0-zone-touristique-mahdia,https://www.mubawab-media.com/ad/7/958/396F/h/IMG_1650_79189362.avif,2025-03-30T16:50:17.933996,"Zone Touristique, Mahdia Ville",,Appartement,,,Finalisé,juillet 2024,Haut standing,153.0,3.0,2.0,1.0,2.0,,Carrelage,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
7819257,Des Luxueux Appartements aux prestations haut de gamme à Ain...,https://www.mubawab.tn/fr/a/7819257/des-luxueux-appartements-aux-prestations-haut-de-gamme-%C3%A0-ain-zaghouan,https://www.mubawab-media.com/ad/7/819/257F/h/thumb_711001_property_xlarge_61232084.avif,2025-03-30T16:50:19.480064,"La Marsa, La Marsa",,Appartement,,,,,,86.0,,1.0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7949184,Un Appartement meublé S1 à vendre à Ain Zaghouan Nord,https://www.mubawab.tn/fr/a/7949184/un-appartement-meubl%C3%A9-s1-%C3%A0-vendre-%C3%A0-ain-zaghouan-nord,https://www.mubawab-media.com/ad/7/949/184F/h/thumb_856622_property_xlarge_78013297.avif,2025-03-30T16:50:21.576019,"Ain Zaghouan Nord, La Marsa",,Appartement,,,Nouveau,,,75.0,2.0,1.0,1.0,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8080179,Appartement S3 à vendre à Jardin de L'Aouina,https://www.mubawab.tn/fr/a/8080179/appartement-s3-%C3%A0-vendre-%C3%A0-jardin-de-l-aouina,https://www.mubawab-media.com/ad/8/080/179F/h/thumb_1000126_property_xlarge_79655842.avif,2025-03-30T16:50:23.343351,"Aouina, La Marsa",335000.0,Appartement,,,Bon état,,,135.0,4.0,4.0,1.0,,,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8078676,Penthouse à vendre à La Soukra,https://www.mubawab.tn/fr/a/8078676/penthouse-%C3%A0-vendre-%C3%A0-la-soukra,https://www.mubawab-media.com/ad/8/078/676F/h/thumb_996852_property_xlarge_79640530.avif,2025-03-30T16:50:24.962849,"La Soukra, La Soukra",,Maison,,,,,,320.0,,4.0,,,,,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7764144,Une Superbe Villa de plain pied à vendre à Chotrana 1,https://www.mubawab.tn/fr/a/7764144/une-superbe-villa-de-plain-pied-%C3%A0-vendre-%C3%A0-chotrana-1,https://www.mubawab-media.com/ad/7/764/144F/h/thumb_1002884_property_xlarge_79675133.avif,2025-03-30T16:50:26.627273,"Chotrana 1, La Soukra",1350000.0,Maison,,,Bon état,,,1500.0,5.0,4.0,2.0,,,,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8030524,Spacieux S1 Neuf aux jardins de carthage: OXALIS,https://www.mubawab.tn/fr/pa/8030524/spacieux-s1-neuf-aux-jardins-de-carthage-oxalis,https://www.mubawab-media.com/ad/8/030/524F/h/salon_79163909.avif,2025-03-30T16:50:28.805837,"Les Jardins de Carthage, Le Kram",,Appartement,,Moins d'un an,En cours de construction,,Haut standing,76.0,2.0,1.0,1.0,1.0,,,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
8044310,Appartement S2 aux Jardin de Carthage,https://www.mubawab.tn/fr/pa/8044310/appartement-s2-aux-jardin-de-carthage,https://www.mubawab-media.com/ad/8/044/310F/h/S%2B2%20-%20A.2.1_79342379.avif,2025-03-30T16:50:30.947022,"Les Jardins de Carthage, Le Kram",,Appartement,,Moins d'un an,En cours de construction,septembre 2026,Haut standing,97.0,3.0,2.0,2.0,,,Marbre,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0
7789545,Vend appartement S2 à El Mourouj 6. Surface de 112 m²,https://www.mubawab.tn/fr/pa/7789545/vend-appartement-s2-%C3%A0-el-mourouj-6-surface-de-112-m%C2%B2,https://www.mubawab-media.com/ad/7/789/545F/h/01_57670771.avif,2025-03-30T16:50:32.576489,"El Mourouj 6, El Mourouj",,Appartement,,Moins d'un an,Finalisé,novembre 2024,Haut standing,112.0,3.0,2.0,1.0,4.0,,Marbre,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
8090206,Un Appartement S2 de 109m² à La Nouvelle Medina,https://www.mubawab.tn/fr/a/8090206/un-appartement-s2-de-109m%C2%B2-%C3%A0-la-nouvelle-medina,https://www.mubawab-media.com/ad/8/090/206F/h/thumb_1012010_property_large_79752324.avif,2025-03-30T16:50:34.631900,"El Yasminette, Nouvelle Medina",250000.0,Appartement,,,Nouveau,,,115.0,2.0,2.0,1.0,,,,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
8097208,Un appartement S3 à Nouvelle Médina Direct Prom,https://www.mubawab.tn/fr/a/8097208/un-appartement-s3-%C3%A0-nouvelle-m%C3%A9dina-direct-prom,https://www.mubawab-media.com/ad/8/097/208F/h/thumb_1021048_property_large_79819356.avif,2025-03-30T16:50:36.736237,"Nouvelle Medina, Nouvelle Medina",,Appartement,,,Nouveau,,,,3.0,4.0,1.0,,,,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8099856,Un appartement S3 à Nouvelle Médina Direct Prom,https://www.mubawab.tn/fr/a/8099856/un-appartement-s3-%C3%A0-nouvelle-m%C3%A9dina-direct-prom,https://www.mubawab-media.com/ad/8/099/856F/h/thumb_1024857_property_large_79844078.avif,2025-03-30T16:50:40.063653,"Nouvelle Medina, Nouvelle Medina",,Appartement,,,Nouveau,,,,3.0,4.0,1.0,,,,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8099860,Un appartement S1 à la Nouvelle Médina Vente di,https://www.mubawab.tn/fr/a/8099860/un-appartement-s1-%C3%A0-la-nouvelle-m%C3%A9dina-vente-di,https://www.mubawab-media.com/ad/8/099/860F/h/thumb_1024930_property_large_79844165.avif,2025-03-30T16:50:42.104098,"Nouvelle Medina, Nouvelle Medina",,Appartement,,,Nouveau,,,,1.0,1.0,1.0,,,,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8103703,Un Appartement S2 de 126 m² à Yasminette,https://www.mubawab.tn/fr/a/8103703/un-appartement-s2-de-126-m%C2%B2-%C3%A0-yasminette,https://www.mubawab-media.com/ad/8/103/703F/h/Capture%20d%E2%80%99%C3%A9cran%202025-03-04%20150239_79882070.avif,2025-03-30T16:50:44.077454,"El Yasminette, Nouvelle Medina",225000.0,Appartement,,,Bon état,,,126.0,3.0,2.0,1.0,,,,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8070426,Villa S3 de 500 m² à Nouvelle Medina,https://www.mubawab.tn/fr/a/8070426/villa-s3-de-500-m%C2%B2-%C3%A0-nouvelle-medina,https://www.mubawab-media.com/ad/8/070/426F/h/thumb_978586_property_xlarge_79559895.avif,2025-03-30T16:50:45.823216,"El Yasminette, Nouvelle Medina",490000.0,Maison,,,Bon état,,,500.0,4.0,3.0,2.0,,,,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8105136,Un Appartement S2 de 110 m² à Rades,https://www.mubawab.tn/fr/a/8105136/un-appartement-s2-de-110-m%C2%B2-%C3%A0-rades,https://www.mubawab-media.com/ad/8/105/136F/h/thumb_983409_property_large_79896528.avif,2025-03-30T16:50:47.860436,"Radès, Rades",193000.0,Appartement,,,Nouveau,,,110.0,3.0,3.0,1.0,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8091812,Un appartement S2 à la Nouvelle Médina D. Promoteur,https://www.mubawab.tn/fr/a/8091812/un-appartement-s2-%C3%A0-la-nouvelle-m%C3%A9dina-d-promoteur,https://www.mubawab-media.com/ad/8/091/812F/h/thumb_1025677_property_xlarge_79911068.avif,2025-03-30T16:50:50.121964,"Nouvelle Medina, Nouvelle Medina",,Appartement,,,Nouveau,,,109.0,3.0,2.0,1.0,,,,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8097212,Un Appartement S1 à Nouvelle Médina Vente direc,https://www.mubawab.tn/fr/a/8097212/un-appartement-s1-%C3%A0-nouvelle-m%C3%A9dina-vente-direc,https://www.mubawab-media.com/ad/8/097/212F/h/thumb_1020055_property_large_79819360.avif,2025-03-30T16:50:52.409164,"Nouvelle Medina, Nouvelle Medina",,Appartement,,,Nouveau,,,,2.0,1.0,1.0,,,,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
7731742,Beau DUPLEX à vendre,https://www.mubawab.tn/fr/pa/7731742/beau-duplex-%C3%A0-vendre,https://www.mubawab-media.com/ad/7/731/742F/h/image_6483441%20%282%29_51139696.avif,2025-03-30T16:50:59.600656,"Cité el Ghazela, Raoued",599700.0,Appartement,,Moins d'un an,En cours de construction,décembre 2024,Haut standing,175.0,4.0,3.0,1.0,,,Marbre,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0
7845703,Bel appartement à vendre,https://www.mubawab.tn/fr/pa/7845703/bel-appartement-%C3%A0-vendre,https://www.mubawab-media.com/ad/7/845/703F/h/som_65452355.avif,2025-03-30T16:51:01.850161,"Les Jardins de Carthage, Le Kram",576000.0,Appartement,,Moins d'un an,En cours de construction,novembre 2025,Haut standing,120.0,3.0,2.0,3.0,4.0,,Marbre,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8009342,Appartement à l'achat à Ain Zaghouan Nord,https://www.mubawab.tn/fr/pa/8009342/appartement-%C3%A0-l-achat-%C3%A0-ain-zaghouan-nord,https://www.mubawab-media.com/ad/8/009/342F/h/WhatsApp%20Image%202024-12-24%20at%2021.32.16_79484896.avif,2025-03-30T16:51:04.251707,"Ain Zaghouan Nord, La Marsa",538000.0,Appartement,,Moins d'un an,En cours de construction,juin 2025,Haut standing,164.0,4.0,3.0,3.0,3.0,,,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0
8035989,Vente d'un bel appartement à Cité el Ghazela. Surface de 105...,https://www.mubawab.tn/fr/pa/8035989/vente-d-un-bel-appartement-%C3%A0-cit%C3%A9-el-ghazela-surface-de-105-m%C2%B2,https://www.mubawab-media.com/ad/8/035/989F/h/2_79217799_79217809.avif,2025-03-30T16:51:05.763634,"Cité el Ghazela, Raoued",,Appartement,,,En cours de construction,décembre 2026,Haut standing,105.0,3.0,2.0,2.0,,,,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1
6974432,Luxueux S2 à vendre,https://www.mubawab.tn/fr/pa/6974432/luxueux-s2-%C3%A0-vendre,https://www.mubawab-media.com/ad/6/974/432F/h/Evolo_Promed%20%2899%29_64541076.avif,2025-03-30T16:51:07.349378,"Les Jardins de Carthage, Le Kram",724000.0,Appartement,,Moins d'un an,Finalisé,,Haut standing,137.0,3.0,2.0,2.0,1.0,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
8028206,Superbe S2 Neuf à la nouvelle soukra: Projet SITS,https://www.mubawab.tn/fr/pa/8028206/superbe-s2-neuf-%C3%A0-la-nouvelle-soukra-projet-sits,https://www.mubawab-media.com/ad/8/028/206F/h/5-800x450%20%281%29_79140540_79140544.avif,2025-03-30T16:51:09.303230,"La Soukra, La Soukra",,Appartement,,Moins d'un an,Finalisé,,Haut standing,111.0,3.0,2.0,1.0,,,Marbre,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7854981,Bel appartement à vendre à Chotrana 1,https://www.mubawab.tn/fr/pa/7854981/bel-appartement-%C3%A0-vendre-%C3%A0-chotrana-1,https://www.mubawab-media.com/ad/7/854/981F/h/var_02_04_66603861.avif,2025-03-30T16:51:11.806773,"Chotrana 1, La Soukra",,Appartement,,Moins d'un an,En cours de construction,mars 2025,Haut standing,122.0,3.0,2.0,2.0,,Est,,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7907082,Appartement à vendre aux Jardins de Carthage. Surface totale...,https://www.mubawab.tn/fr/pa/7907082/appartement-%C3%A0-vendre-aux-jardins-de-carthage-surface-totale-116-m%C2%B2,https://www.mubawab-media.com/ad/7/907/082F/h/le%20palais_nuit_0006%2B%20%28002%29_74496446_74500319.avif,2025-03-30T16:51:15.981750,"Les Jardins de Carthage, Le Kram",,Appartement,,Moins d'un an,En cours de construction,septembre 2026,Haut standing,116.0,3.0,2.0,1.0,,,,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0
8073862,S2 au RDC avec jardin à La Marsa,https://www.mubawab.tn/fr/pa/8073862/s2-au-rdc-avec-jardin-%C3%A0-la-marsa,https://www.mubawab-media.com/ad/8/073/862F/h/Marsa_City_Ext_03_Post4_79593089_79593132.avif,2025-03-30T16:51:18.155122,"Cité Du Stade, La Marsa",,Appartement,,Moins d'un an,En cours de construction,juin 2026,Haut standing,154.0,3.0,2.0,3.0,,Est,Marbre,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1
8035993,Vente d'un bel appartement à Cité el Ghazela. Surface de 124...,https://www.mubawab.tn/fr/pa/8035993/vente-d-un-bel-appartement-%C3%A0-cit%C3%A9-el-ghazela-surface-de-124-m%C2%B2,https://www.mubawab-media.com/ad/8/035/993F/h/1_79217798_79217820.avif,2025-03-30T16:51:19.670787,"Cité el Ghazela, Raoued",,Appartement,,,En cours de construction,décembre 2026,Haut standing,124.0,4.0,3.0,2.0,,,,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1
7958392,Appartement en vente à Zone Touristique Mahdia,https://www.mubawab.tn/fr/pa/7958392/appartement-en-vente-%C3%A0-zone-touristique-mahdia,https://www.mubawab-media.com/ad/7/958/392F/h/IMG_3634_78575318.avif,2025-03-30T16:51:21.296211,"Zone Touristique, Mahdia Ville",,Appartement,,Moins d'un an,Finalisé,juillet 2024,Haut standing,136.0,3.0,2.0,1.0,2.0,Nord,Carrelage,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8029773,Un coquet S2 Neuf de 94m² aux Jardins de carthage,https://www.mubawab.tn/fr/pa/8029773/un-coquet-s2-neuf-de-94m%C2%B2-aux-jardins-de-carthage,https://www.mubawab-media.com/ad/8/029/773F/h/IMG_6029_79156066.avif,2025-03-30T16:51:23.664199,"Les Jardins de Carthage, Le Kram",,Appartement,,Moins d'un an,En cours de construction,octobre 2025,Haut standing,94.0,3.0,2.0,2.0,,,Marbre,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7909989,Un appartement haut standing,https://www.mubawab.tn/fr/pa/7909989/un-appartement-haut-standing,https://www.mubawab-media.com/ad/7/909/989F/h/7-3d%20%20%288%29_74826179.avif,2025-03-30T16:51:25.868925,"Les Jardins de Carthage, Le Kram",897000.0,Appartement,,,En cours de construction,décembre 2024,,164.0,4.0,3.0,4.0,2.0,Nord,Marbre,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0
7958397,Vend appartement à Zone Touristique Mahdia,https://www.mubawab.tn/fr/pa/7958397/vend-appartement-%C3%A0-zone-touristique-mahdia,https://www.mubawab-media.com/ad/7/958/397F/h/IMG_3719_78553775.avif,2025-03-30T16:51:29.271973,"Zone Touristique, Mahdia Ville",,Appartement,,Moins d'un an,Finalisé,juillet 2024,Haut standing,101.0,3.0,2.0,1.0,2.0,,Carrelage,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8053700,Vente d'un bel appartement à Rades A 2 2,https://www.mubawab.tn/fr/pa/8053700/vente-d-un-bel-appartement-%C3%A0-rades-a-2-2,https://www.mubawab-media.com/ad/8/053/700F/h/S%2B3%20A2-2-Salon_S.A.M-V8_79446788.avif,2025-03-30T16:51:30.804033,"Radès, Rades",,Appartement,,Moins d'un an,En cours de construction,janvier 2026,Haut standing,139.0,4.0,3.0,2.0,,,Marbre,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
